PriceTable,ItemGroup,ItemName,ItemId,PR,ProcCode,StartMonth,EndMonth,ChargeAmt,AllowAmt,Modifier1,Modifier2,Modifier3,Modifier4,ItemKey,PriceTableKey,AcceptAssignment,StockUomAbbr,StockUomName
Commercial,HME - Incontinence Products,Unisex Adult Absorbent Underwear McKesson Pull On,1123834 BAG,Purchase,T4524,1,99999,0.7200,0.7200,,,,,974,103,True,BG,Bag(s)
Commercial,HME - Incontinence Products,Unisex Adult Absorbe Underwear McKesson Pull On,1123834 CASE,Purchase,T4524,1,99999,0.7200,0.7200,,,,,973,103,True,CA,Case(s)
Commercial,,Urethral Catheter Cure Catheter™ Coude Tip Hydroph,1123893-HM18C,Purchase,A4352,1,99999,9.4320,9.4320,,,,,1195,103,True,EA,Each(es)
Commercial,Enteral - Nutrients,Pediatric Oral Supplement PediaSure® Grow & Gain,1143681 CASE,Purchase,B4160,1,99999,1.3500,1.3500,,,,,843,103,True,CA,Case(s)
Commercial,Enteral - Nutrients,Pediatric Oral Supplement PediaSure® Grow & Gain,1143681 EACH,Purchase,B4160,1,99999,1.3500,1.3500,,,,,842,103,True,EA,Each(es)
Commercial,HME - Incontinence Products,"DIAPER, BABY SZ1 8-14 LBS (20/BG 6BG/CS)",1144474 BAG,Purchase,T4533,1,99999,0.4000,0.4000,,,,,603,103,True,BG,Bag(s)
Commercial,HME - Incontinence Products,"DIAPER, BABY SZ1 8-14 LBS (20/BG 6BG/CS)",1144474 CASE,Purchase,T4533,1,99999,0.4000,0.4000,,,,,604,103,True,CA,Case(s)
Commercial,HME - Incontinence Products,"DIAPER, BABY SZ2 12-18 LBS (34/BG 4BG/CS)",1144475 BAG,Purchase,T4533,1,99999,0.4000,0.4000,,,,,605,103,True,BG,Bag(s)
Commercial,HME - Incontinence Products,"DIAPER, BABY SZ2 12-18 LBS (34/BG 4BG/CS)",1144475 CASE,Purchase,T4533,1,99999,0.4000,0.4000,,,,,798,103,True,CA,Case(s)
Commercial,HME - Incontinence Products,"DIAPER, BABY SZ3 16-28 LBS (28/BG 4BG/CS)",1144476 BAG,Purchase,T4533,1,99999,0.4000,0.4000,,,,,606,103,True,BG,Bag(s)
Commercial,HME - Incontinence Products,"DIAPER, BABY SZ3 16-28 LBS (28/BG 4BG/CS)",1144476 CASE,Purchase,T4533,1,99999,0.4000,0.4000,,,,,608,103,True,CA,Case(s)
Commercial,HME - Incontinence Products,"DIAPER, BABY SZ4 22-37 LBS (31/BG 4BG/CS)",1144477 BAG,Purchase,T4533,1,99999,0.4000,0.4000,,,,,609,103,True,BG,Bag(s)
Commercial,HME - Incontinence Products,"DIAPER, BABY SZ4 22-37 LBS (31/BG 4BG/CS)",1144477 CASE,Purchase,T4533,1,99999,0.4000,0.4000,,,,,610,103,True,CA,Case(s)
Commercial,HME - Incontinence Products,"DIAPER, BABY SZ5 27+LBS (27/BG 4BG/CS )",1144478 BAG,Purchase,T4533,1,99999,0.4000,0.4000,,,,,611,103,True,BG,Bag(s)
Commercial,HME - Incontinence Products,"DIAPER, BABY SZ5 27+LBS (27/BG 4BG/CS )",1144478 CASE,Purchase,T4533,1,99999,0.4000,0.4000,,,,,612,103,True,CA,Case(s)
Commercial,HME - Incontinence Products,"DIAPER, BABY SZ6 35+LBS (23/BG 4BG/CS)",1144479 BAG,Purchase,T4533,1,99999,0.4000,0.4000,,,,,613,103,True,BG,Bag(s)
Commercial,HME - Incontinence Products,"DIAPER, BABY SZ6 35+LBS (23/BG 4BG/CS)",1144479 CASE,Purchase,T4533,1,99999,0.4000,0.4000,,,,,614,103,True,CA,Case(s)
Commercial,HME - Incontinence Products,"DIAPER, BABY SZ7 41+LBS (20/BG 4BG/CS)",1144480 BAG,Purchase,T4533,1,99999,0.4000,0.4000,,,,,615,103,True,BG,Bag(s)
Commercial,HME - Incontinence Products,"DIAPER, BABY SZ7 41+LBS (20/BG 4BG/CS)",1144480 CASE,Purchase,T4533,1,99999,0.4000,0.4000,,,,,616,103,True,CA,Case(s)
Commercial,HME - Incontinence Products,Unisex Toddler Training Pants 2T-3T,1144481 BAG,Purchase,T4533,1,99999,0.4000,0.4000,,,,,760,103,True,BG,Bag(s)
Commercial,HME - Incontinence Products,Unisex Toddler Training Pants 2T-3T,1144481 CASE,Purchase,T4533,1,99999,0.4000,0.4000,,,,,761,103,True,CA,Case(s)
Commercial,HME - Incontinence Products,Unisex Toddler Training Pants 3T-4T,1144482 BAG,Purchase,T4533,1,99999,0.4000,0.4000,,,,,762,103,True,BG,Bag(s)
Commercial,HME - Incontinence Products,Unisex Toddler Training Pants 3T-4T,1144482 CASE,Purchase,T4533,1,99999,0.4000,0.4000,,,,,763,103,True,CA,Case(s)
Commercial,HME - Incontinence Products,Unisex Toddler Training Pants 4T-5T,1144483 BAG,Purchase,T4533,1,99999,0.4000,0.4000,,,,,764,103,True,BG,Bag(s)
Commercial,HME - Incontinence Products,Unisex Toddler Training Pants McKesson Pull On wit,1144483 CASE,Purchase,T4533,1,99999,0.4000,0.4000,,,,,765,103,True,CA,Case(s)
Commercial,HME - Incontinence Products,"PANTS, YOUTH COMFEES LG/XLG (13/BG 4BG/CS)",1150966 BAG,Purchase,T4521,1,99999,0.4800,0.4800,,,,,728,103,True,BG,Bag(s)
Commercial,HME - Incontinence Products,"PANTS, YOUTH COMFEES LG/XLG (13/BG 4BG/CS)",1150966 CASE,Purchase,T4521,1,99999,0.4800,0.4800,,,,,729,103,True,CA,Case(s)
Commercial,Bathroom Aids,"CATHETER, FOLEY STRT TIP SIL COATED LTX 24FR 30CC",1152081 EACH,Purchase,A4344,1,99999,7.0000,6.1300,,,,,872,103,False,EA,Each(es)
Commercial,HME - Incontinence Products,"BRIEF, TENA COMPLETE ULTRA DUOLOCK CORE MED (24/BG",1160260  BAG,Purchase,T4522,1,99999,0.5100,0.5100,,,,,870,103,True,BG,Bag(s)
Commercial,HME - Incontinence Products,"BRIEF, TENA COMPLETE ULTRA DUOLOCK CORE MED (24/BG",1160260 CASE,Purchase,T4522,1,99999,0.5100,0.5100,NU,,,,871,103,True,CA,Case(s)
Commercial,,1169664 CASE,1169664 CASE,Purchase,B4035,1,99999,5.6600,5.6600,,,,,1108,103,True,CA,Case(s)
Commercial,,1169664 EACH,1169664 EACH,Purchase,B4035,1,99999,5.6600,5.6600,,,,,1107,103,True,EA,Each(es)
Commercial,,Intermittent Closed System Catheter Cure Dextra™,1178541-DEX14,Purchase,A4353,1,99999,10.2720,10.2720,,,,,1155,103,True,EA,Each(es)
Commercial,,"CATHETER KIT, DEXTRA CURE EYELET PRE-LUB 16FR",1178542-DEX16,Purchase,A4353,1,99999,10.2720,10.2720,,,,,1157,103,True,EA,Each(es)
Commercial,,"CATHETER KIT, DEXTRA CURE EYELET PRE-LUB 12FR (90/",1178543-DEX12,Purchase,A4353,1,99999,10.2720,10.2720,,,,,1154,103,True,EA,Each(es)
Commercial,HME - Incontinence Products,"LINER, LIGHT LONG TENA (50/BG 4BG/CS)",1179008 BAG,Purchase,T4535,1,99999,0.2900,0.2900,,,,,864,103,True,EA,Each(es)
Commercial,HME - Incontinence Products,"LINER, LIGHT LONG TENA (50/BG 4BG/CS)",1179008 CASE,Purchase,T4535,1,99999,0.2900,0.2900,,,,,865,103,True,CA,Case(s)
Commercial,HME - Incontinence Products,Unisex Adult Absorbent Underwear Attends®,1184056 CASE,Purchase,T4543,1,99999,1.3800,1.3800,,,,,885,103,True,CA,Case(s)
Commercial,HME - Incontinence Products,Unisex Adult Absorbent Underwear Attends®,1184056 PACKAGE,Purchase,T4543,1,99999,1.3800,1.3800,,,,,884,103,True,PK,Package(s)
Commercial,Enteral - Nutrients,Tube Feeding Formula Twocal HN 1 Liter Bottle,1184626 CASE,Purchase,B4152,1,99999,0.3900,0.3900,,,,,922,103,True,CA,Case(s)
Commercial,Enteral - Nutrients,Tube Feeding Formula Twocal HN 1 Liter Bottle,1184626 EACH,Purchase,B4152,1,99999,0.3900,0.3900,,,,,921,103,True,EA,Each(es)
Commercial,HME - Incontinence Products,ATTENDS PADS SUPER 3X27.5,1186540 CASE,Purchase,T4535,1,99999,0.2900,0.2900,,,,,753,103,True,CA,Case(s)
Commercial,HME - Incontinence Products,ATTENDS PADS SUPER 3X27.5,1186540 PACKAGE,Purchase,T4535,1,99999,0.2900,0.2900,,,,,752,103,True,PK,Package(s)
Commercial,HME - Incontinence Products,1198054 BAG,1198054BAG,Purchase,T4521,1,99999,0.4800,0.4800,,,,,1400,103,True,BG,Bag(s)
Commercial,HME - Incontinence Products,1198054CASE,1198054CASE,Purchase,T4521,1,99999,0.4800,0.4800,,,,,1401,103,True,CA,Case(s)
Commercial,HME - Incontinence Products,1198055 BAG,1198055BAG,Purchase,T4521,1,99999,0.4800,0.4800,,,,,1415,103,True,BG,Bag(s)
Commercial,HME - Incontinence Products,1198055 CASE,1198055CASE,Purchase,T4521,1,99999,0.4800,0.4800,,,,,1416,103,True,CA,Case(s)
Commercial,,120464CASE,120464CASE,Purchase,A4537,1,99999,12.9100,12.9100,,,,,1414,103,True,CA,Case(s)
Commercial,,Urinary Drain Bag Bard® Anti-Reflux Valve Sterile,120464EACH,Purchase,A4537,1,99999,12.9100,12.9100,,,,,1413,103,True,EA,Each(es)
Commercial,,1213398 CARTON,1213398CARTON,Purchase,B4035,1,99999,5.6600,5.6600,,,,,1384,103,True,CT,Carton(s)
Commercial,,1213398 CASE,1213398CASE,Purchase,B4035,1,99999,5.6600,5.6600,,,,,1385,103,True,CA,Case(s)
Commercial,,1213398 EACH,1213398EACH,Purchase,B4035,1,99999,5.6600,5.6600,,,,,1383,103,True,EA,Each(es)
Commercial,,Suction Connector Tubing Argyle® 6 Foot Length,160727 CASE,Purchase,A7002,1,99999,5.1000,5.1000,NU,,,,918,103,True,CA,Case(s)
Commercial,,Suction Connector Tubing Argyle® 6 Foot Length,160727 EACH,Purchase,A7002,1,99999,5.1000,5.1000,NU,,,,917,103,True,EA,Each(es)
Commercial,,Suction Tube Argyle™ Yankauer Style 18 Fr.,161365 CASE,Purchase,A4628,1,99999,5.3760,5.3760,NU,,,,915,103,True,CA,Case(s)
Commercial,,Suction Tube Argyle™ Yankauer Style 18 Fr. NonVent,161365 EACH,Purchase,A4628,1,99999,5.3760,5.3760,NU,,,,914,103,True,EA,Each(es)
Commercial,Bathroom Aids,Urethral Catheter Self-Cath® Straight Tip Uncoated,216836 BOX,Purchase,A4351,1,99999,2.2680,2.2680,,,,,880,103,True,BX,Box(es)
Commercial,Bathroom Aids,Urethral Catheter Self-Cath® Straight Tip Uncoated,216836 EACH,Purchase,A4351,1,99999,2.2680,2.2680,,,,,879,103,True,EA,Each(es)
Commercial,Wheelchair Accessories,"22"" GEL CUSHION WHEELCHAIR","22"" GEL CUSHION WC",Purchase,E2603,1,99999,191.7960,191.7960,NU,,,,954,103,True,EA,Each(es)
Commercial,Wheelchair Accessories,"22"" GEL CUSHION WHEELCHAIR","22"" GEL CUSHION WC",Rental,E2603,1,99999,19.2000,19.2000,RR,,,,954,103,True,EA,Each(es)
Commercial,,225940 BOX,225940 BOX,Purchase,A4245,1,99999,1.4900,1.4900,,,,,1114,103,True,BX,Box(es)
Commercial,,225940 CASE,225940 CASE,Purchase,A4245,1,99999,1.4900,1.4900,,,,,1115,103,True,CA,Case(s)
Commercial,,"26"" REACHER","26"" REACHER",Purchase,E1399,1,99999,,,NU,,,,989,103,True,EA,Each(es)
Commercial,,"26"" REACHER","26"" REACHER",Rental,E1399,1,99999,,,RR,,,,989,103,True,EA,Each(es)
Commercial,,Enteral Feeding Extension Set MIC-Key 12 Inch,268482 BOX,Purchase,B4088,1,99999,46.4160,46.4160,,,,,841,103,True,BX,Box(es)
Commercial,,Enteral Feeding Extension Set MIC-Key 12 Inch,268482 EACH,Purchase,B4088,1,99999,46.4160,46.4160,,,,,840,103,True,EA,Each(es)
Commercial,HME - Incontinence Products,"BRIEF, PROMISE ULTR BLU LG (40/BG 2BG/CS) SCAPER",321487 BAG,Purchase,T4523,1,99999,0.6800,0.6800,,,,,745,103,True,BG,Bag(s)
Commercial,HME - Incontinence Products,"BRIEF, PROMISE ULTR BLU LG (40/BG 2BG/CS) SCAPER",321487 CASE,Purchase,T4523,1,99999,0.6800,0.6800,,,,,746,103,True,CA,Case(s)
Commercial,HME - Incontinence Products,354438 BOX,354438 BOX,Purchase,A4927,1,99999,7.9900,7.9900,NU,,,,1048,103,True,BX,Box(es)
Commercial,HME - Incontinence Products,354438 CASE,354438 CASE,Purchase,A4927,1,99999,7.9900,7.9900,NU,,,,1047,103,True,CA,Case(s)
Commercial,HME - Incontinence Products,"GLOVE, EXAM VNYL MED N/S (100/BX 10BX/CS)",354439 BOX,Purchase,A4927,1,99999,7.9900,7.9900,,,,,782,103,True,BX,Box(es)
Commercial,HME - Incontinence Products,"GLOVE, EXAM VNYL MED N/S (100/BX 10BX/CS)",354439 CASE,Purchase,A4927,1,99999,7.9900,7.9900,NU,,,,783,103,True,CA,Case(s)
Commercial,HME - Incontinence Products,"GLOVE, EXAM VNYL LG N/S (100/BX 10BX/CS)",354440 BOX,Purchase,A4927,1,99999,7.9900,7.9900,,,,,828,103,True,BX,Box(es)
Commercial,HME - Incontinence Products,"GLOVE, EXAM VNYL LG N/S (100/BX 10BX/CS)",354440 CASE,Purchase,A4927,1,99999,7.9900,7.9900,NU,,,,829,103,True,CA,Case(s)
Commercial,HME - Incontinence Products,"GLOVE, EXAM VNYL XL N/S (100/BX 10BX/CS)",354441 BOX,Purchase,A4927,1,99999,7.9900,7.9900,NU,,,,850,103,True,BX,Box(es)
Commercial,HME - Incontinence Products,"GLOVE, EXAM VNYL XL N/S (100/BX 10BX/CS)",354441 CASE,Purchase,A4927,1,99999,7.9900,7.9900,NU,,,,851,103,True,CA,Case(s)
